sentiment-bertmulti,sentiment-textblob,sentiment-vader
5.0,-0.027380952380952377,0.9487
5.0,0.01354166666666668,0.9102
3.0,0.1,0.0
5.0,0.125,0.0
4.0,-0.016666666666666663,0.0364
4.0,0.4666666666666666,0.7269
2.0,-0.030952380952380953,0.6808
2.0,0.5666666666666668,0.7579
5.0,0.175,0.8738
1.0,0.25,0.5106
1.0,-0.25,0.5423
3.0,0.2,0.0
2.0,0.007142857142857147,0.8508
2.0,0.027500000000000014,0.7385
4.0,0.3,0.7845
2.0,0.1375,0.7579
2.0,0.06666666666666668,0.3612
5.0,0.375,0.4019
1.0,0.21674107142857144,0.8334
4.0,0.16666666666666666,0.8625
5.0,-0.07055555555555557,-0.2075
4.0,0.7,0.2263
3.0,0.35,0.1154
5.0,0.6,0.6705
4.0,0.08611111111111114,-0.5932
2.0,-0.05,-0.0516
4.0,0.0,0.0
2.0,-0.16666666666666666,0.0
3.0,-0.033333333333333326,0.7851
2.0,-0.040476190476190464,0.8596
2.0,-0.04999999999999999,0.3384
2.0,0.375,-0.1531
2.0,0.20625,-0.0516
2.0,0.0,0.0
4.0,0.04,0.5106
3.0,-0.09375,0.0
2.0,0.24000000000000005,0.4215
4.0,-0.1875,0.0
5.0,0.07285714285714286,0.4215
2.0,0.07526455026455027,0.7044
2.0,0.65,0.4927
2.0,-0.2,-0.4767
2.0,0.0,0.0
5.0,-0.08333333333333333,-0.2617
2.0,0.1866666666666667,-0.5583
4.0,0.03333333333333333,0.5106
4.0,0.21999999999999997,0.8808
2.0,0.3,0.5574
4.0,0.2916666666666667,0.4019
2.0,0.2875,0.821
5.0,-0.17152777777777778,0.3612
4.0,0.0659090909090909,-0.8126
3.0,-0.224025974025974,-0.9274
2.0,-0.10375000000000001,-0.7428
5.0,-0.05,0.4597
3.0,0.26140109890109886,0.3765
2.0,0.08839285714285715,-0.4795
2.0,-0.041964285714285725,-0.886
2.0,-0.09523809523809523,-0.4738
3.0,0.0,-0.357
4.0,0.175,0.5423
2.0,7.93016446160826e-18,-0.7893
3.0,-0.125,-0.9099
2.0,0.019999999999999997,-0.7732
2.0,0.0625,-0.296
2.0,0.2,0.0772
1.0,-0.4703571428571428,0.128
5.0,-0.07373737373737373,-0.8271
3.0,0.0,0.0
1.0,0.0,0.0
3.0,0.26666666666666666,0.631
3.0,0.0,0.0
4.0,-0.125,0.0
2.0,-0.09999999999999998,-0.7964
2.0,0.2333333333333333,-0.1725
4.0,0.39999999999999997,0.4767
2.0,0.0,0.0
4.0,0.23240740740740742,0.9566
5.0,0.25000000000000006,0.8176
2.0,-0.5305555555555556,-0.5423
5.0,0.225,0.9081
2.0,0.07064102564102565,0.97
2.0,-0.071875,-0.3499
2.0,0.0,-0.6124
3.0,0.0875,0.3818
1.0,0.0,0.4939
3.0,-0.08333333333333333,0.0
3.0,0.4166666666666667,0.2283
1.0,0.0,0.0
5.0,-0.08333333333333333,0.0
5.0,0.12666666666666665,0.3818
5.0,0.025,0.0
1.0,0.0,0.5255
4.0,0.073015873015873,0.8934
2.0,-0.07314814814814814,0.7112
5.0,0.13333333333333333,0.5927
2.0,-0.1244212962962963,-0.3549
5.0,-0.26666666666666666,-0.5837
1.0,-0.08888888888888889,-0.9559
1.0,0.0625,0.0
1.0,0.0,-0.3818
5.0,0.6,-0.3612
3.0,0.1,-0.6705
4.0,0.25,0.4336
2.0,0.19999999999999998,-0.0772
2.0,0.2555555555555556,-0.4939
1.0,0.05,-0.7764
1.0,-0.06999999999999999,-0.4767
1.0,0.0,-0.5423
1.0,0.0,0.0
3.0,-0.49375,-0.8442
1.0,-0.2333333333333333,-0.5719
2.0,0.15119047619047618,0.8185
1.0,0.05,0.0
5.0,-0.031227106227106227,0.8484
4.0,0.18124999999999997,0.5647
2.0,-0.1111111111111111,-0.8687
5.0,-0.0739010989010989,-0.5574
1.0,-0.027083333333333348,0.0
5.0,-0.06984126984126983,-0.6245
3.0,0.32222222222222224,0.5719
1.0,0.16461038961038962,0.4297
2.0,0.0,0.0258
2.0,0.15000000000000002,0.5106
2.0,0.4666666666666666,0.7096
4.0,0.0,-0.128
3.0,0.05,0.0
4.0,-0.051620370370370386,0.981
5.0,-0.1,0.4939
5.0,0.3,0.3612
5.0,0.25,0.6369
3.0,0.1,0.5187
2.0,-0.14583333333333334,0.3032
2.0,-0.175,-0.6808
3.0,0.11249999999999999,-0.3597
1.0,0.14074074074074072,0.5549
5.0,0.0,0.0
5.0,0.7,0.5346
5.0,0.38333333333333336,-0.5916
2.0,0.13645833333333335,0.9542
2.0,0.0,0.0
2.0,0.275,-0.0258
2.0,0.004270833333333335,0.8487
1.0,0.0,0.0
4.0,0.1,0.6369
1.0,0.1,-0.3612
3.0,0.17300000000000004,0.9401
3.0,0.17750000000000002,0.9671
3.0,0.2,0.5077
2.0,0.0537037037037037,-0.9572
1.0,0.8,0.1779
1.0,0.017857142857142873,0.34
2.0,0.14375,0.25
3.0,0.034375,0.0
3.0,0.0,0.2057
3.0,0.0,0.3818
4.0,-0.125,0.1027
3.0,0.14444444444444446,0.0772
2.0,0.2,-0.296
2.0,0.7,-0.7655
3.0,0.11285714285714285,0.4148
2.0,0.2,-0.1689
3.0,0.6,-0.6293
5.0,0.17777777777777778,-0.4236
3.0,0.21666666666666665,0.2732
2.0,-0.14375,0.0
2.0,0.16666666666666666,0.0
4.0,0.03188271604938272,0.8052
3.0,0.3375,0.6361
5.0,0.303125,0.8122
5.0,0.22499999999999998,0.8415
5.0,0.33388888888888885,0.8122
5.0,-0.06481481481481481,0.4215
2.0,-0.428125,-0.4883
2.0,-0.7,-0.5267
2.0,-0.05740740740740741,-0.396
3.0,0.21111111111111108,0.8519
3.0,0.3,-0.3818
3.0,-0.010000000000000009,0.7469
1.0,-0.12678571428571422,0.7039
2.0,0.0,-0.7184
2.0,-0.5,0.8271
2.0,0.0,0.0
4.0,0.3875,0.6999
4.0,0.0925,0.8834
2.0,-0.010714285714285714,0.0772
3.0,-0.022,-0.9468
5.0,0.2964285714285714,0.8839
3.0,0.0,0.0
4.0,0.46666666666666673,0.8715
5.0,0.0,0.2124
2.0,-0.0625,-0.0516
5.0,0.225,0.128
2.0,0.03257575757575758,0.8809
3.0,0.0,0.0258
4.0,0.0821334089191232,0.9637
3.0,0.03437499999999999,0.0
5.0,0.09642857142857142,-0.6124
3.0,0.0952991452991453,-0.0516
2.0,0.0,-0.0516
3.0,0.8,0.5859
5.0,-0.021875000000000006,0.7447
3.0,-0.1875,0.0
3.0,-0.043452380952380944,0.0258
3.0,0.02888888888888889,0.578
3.0,0.0,-0.2263
2.0,0.004166666666666673,0.0
4.0,0.22999999999999998,0.0772
3.0,0.11785714285714285,0.0
3.0,0.1357142857142857,0.7199
3.0,-0.12569444444444444,0.7003
2.0,-0.0125,0.0
5.0,-0.0005208333333333454,0.9489
4.0,0.0,0.1779
3.0,0.4,-0.0516
3.0,-0.05,0.0
2.0,0.0,0.0
1.0,0.09666666666666665,-0.0066
1.0,0.043055555555555555,-0.6237
2.0,-0.029166666666666664,0.2263
2.0,0.2,0.0
4.0,0.15069444444444444,0.743
4.0,0.04675324675324675,0.8104
4.0,0.5,0.4939
4.0,0.052306547619047614,-0.5346
2.0,-0.0625,0.1779
5.0,0.04930555555555556,0.743
4.0,0.0808673469387755,0.9245
3.0,0.1625,-0.1027
4.0,0.40297619047619043,0.9572
5.0,0.2020833333333333,-0.6808
1.0,0.25005291005291,0.8883
3.0,0.04285714285714285,0.9657
2.0,0.06,0.0
2.0,0.25625,0.6412
2.0,0.224537037037037,-0.5719
1.0,-0.014722222222222232,0.9265
2.0,-0.125,0.5574
5.0,0.07595238095238095,0.6975
2.0,0.2861111111111111,0.9342
4.0,0.09999999999999998,0.2263
2.0,0.07289915966386552,0.9597
5.0,0.34,0.9401
5.0,0.0,0.0
3.0,0.05,0.5574
3.0,0.0,0.7579
4.0,0.025,0.4927
5.0,0.10873015873015875,0.8705
5.0,0.5,0.4576
3.0,0.04999999999999999,0.7255
3.0,0.16583333333333333,-0.3166
5.0,0.0635989010989011,0.9217
5.0,0.30416666666666664,0.9656
4.0,-0.1,0.0
4.0,0.8,0.8519
3.0,-0.0642857142857143,-0.1154
2.0,-0.00833333333333334,-0.5994
5.0,0.6000000000000001,0.2831
3.0,0.0,0.0
1.0,0.0,0.0
5.0,0.4,0.0
5.0,0.016666666666666663,0.9011
5.0,-0.0196969696969697,-0.8021
2.0,0.0,-0.3114
3.0,0.0,0.0
1.0,-0.3958333333333333,-0.8032
5.0,0.0,-0.5423
5.0,0.5,0.6369
5.0,0.010416666666666671,0.5434
5.0,0.0,0.0
5.0,-0.05,0.0
5.0,0.2,0.0
5.0,-0.021428571428571425,0.6229
2.0,0.0,0.0
3.0,0.06674297924297924,0.5719
3.0,0.0,0.0
2.0,0.2857142857142857,0.0
2.0,-0.075,-0.7783
4.0,0.25,-0.0516
3.0,-0.134375,-0.443
3.0,0.18095238095238095,0.3919
2.0,0.2375,0.0772
3.0,0.25,0.886
3.0,0.05476190476190474,0.8205
4.0,0.35,0.0
4.0,-0.20634920634920637,-0.2216
1.0,-0.06590909090909092,-0.4588
5.0,0.30666666666666664,0.8955
3.0,0.5,0.3182
4.0,0.2875,0.9564
5.0,0.3,0.8016
4.0,0.0,0.128
3.0,0.0,0.6369
2.0,0.0,0.0
5.0,0.0,0.2263
1.0,0.0,0.0
5.0,0.0,0.0
5.0,0.2857142857142857,0.4404
3.0,0.3333333333333333,-0.0572
4.0,0.0,0.6369
1.0,0.0,0.8687
2.0,0.2,0.2023
5.0,-0.125,0.0
1.0,-0.08148148148148149,-0.575
3.0,0.0,0.0
3.0,0.2388888888888889,-0.4215
3.0,-0.12142857142857143,-0.5913
3.0,0.016666666666666677,0.5994
5.0,-0.35,-0.0345
2.0,0.13901515151515154,0.6657
5.0,0.20000000000000004,0.8135
4.0,0.4583333333333333,0.9629
5.0,0.11145833333333335,0.8977
1.0,0.19652777777777777,0.8726
2.0,0.25,-0.4215
3.0,-0.016666666666666666,0.0
4.0,-0.1466666666666667,0.1561
3.0,-0.071875,0.4404
2.0,-0.109375,-0.4767
2.0,0.32222222222222224,0.3612
3.0,0.10000000000000002,-0.5023
3.0,0.0,0.0
3.0,-0.03888888888888889,0.4404
2.0,-0.08703703703703702,-0.1154
4.0,0.0,0.0
5.0,0.0,-0.4389
3.0,0.12440476190476193,0.2732
2.0,0.15,0.4588
4.0,0.05,0.0
4.0,0.10416666666666666,0.0516
1.0,-0.0603546626984127,0.4939
2.0,0.06620370370370371,0.9376
3.0,0.0,0.4215
5.0,-0.05111111111111112,0.5279
2.0,0.00416666666666667,-0.6124
3.0,0.0,0.0
2.0,0.09166666666666667,0.47
3.0,-0.021527777777777774,0.9446
3.0,-0.6999999999999998,-0.7506
3.0,-0.06000000000000001,-0.9504
5.0,-0.0125,-0.747
2.0,-0.016666666666666646,-0.9329
5.0,0.03928571428571427,0.8533
2.0,-0.12187500000000001,0.0
4.0,0.06176739926739927,-0.4838
3.0,0.6,0.3804
3.0,0.0005666666666666626,-0.9497
5.0,-0.0375,0.4404
5.0,0.09833333333333333,0.8268
2.0,-0.125,-0.0056
2.0,0.1142857142857143,0.4723
5.0,0.0465277777777778,0.2732
1.0,0.0625,-0.1531
4.0,-6.938893903907228e-18,0.6249
2.0,0.19208333333333333,0.8951
2.0,-0.016666666666666666,0.4767
4.0,0.15,0.6504
2.0,0.24375000000000002,0.918
5.0,0.18636363636363634,0.9218
3.0,0.35,0.8476
5.0,0.0,0.9001
4.0,0.06000000000000001,0.6059
3.0,0.43333333333333335,0.7468
2.0,0.0,-0.296
3.0,0.0,0.6597
3.0,0.11666666666666668,0.6973
4.0,-0.14166666666666666,0.8442
3.0,-0.4,0.899
4.0,0.175,-0.0072
5.0,0.18333333333333332,0.9398
1.0,0.0,0.5365
3.0,-0.14583333333333334,0.2617
5.0,0.0993421052631579,0.8381
1.0,0.0,-0.4215
2.0,0.1,-0.3182
3.0,-0.13333333333333333,0.1689
3.0,-0.16999999999999998,-0.8072
2.0,0.0,0.0
2.0,-0.625,0.1027
1.0,0.35714285714285715,-0.3353
2.0,-0.023214285714285708,0.1027
1.0,-0.22000000000000003,0.25
4.0,0.1375,0.6514
4.0,0.15216049382716054,0.7351
2.0,-0.15,0.0
3.0,-0.09791666666666667,0.5267
3.0,0.12000000000000002,-0.8674
2.0,0.1,0.555
5.0,-0.021041073124406458,-0.9491
5.0,-0.2,-0.7269
1.0,-0.4,-0.8657
3.0,0.0,0.0
3.0,0.05,0.0
2.0,0.05099206349206349,0.6369
4.0,0.0,0.4939
5.0,0.0,0.0
4.0,-0.4,0.2732
3.0,0.16666666666666666,0.631
2.0,-0.02222222222222222,0.8229
3.0,-0.2125,0.357
1.0,-0.13333333333333333,-0.63
1.0,0.0,0.0
2.0,0.08482142857142858,0.7876
3.0,0.296875,0.871
1.0,-0.59375,-0.5095
5.0,0.375,0.8176
5.0,-0.14375000000000002,0.6249
2.0,-0.05,0.4926
1.0,0.7,0.9001
5.0,0.0,0.0
1.0,0.0,0.0
1.0,0.6,0.0
2.0,0.35,0.6808
3.0,0.08333333333333333,0.09
2.0,-0.09583333333333333,0.0772
3.0,0.25,0.0
1.0,0.0,-0.0572
3.0,0.0,0.0
2.0,0.6,0.4215
2.0,-0.09583333333333333,0.8016
5.0,0.0,0.0
1.0,-0.2777777777777778,0.1779
3.0,-0.021875,0.0
5.0,0.0,0.0
2.0,0.2708333333333333,0.6996
1.0,0.0,0.0516
2.0,-0.016666666666666663,0.4939
5.0,-0.2,0.3089
1.0,-0.19999999999999998,-0.6369
2.0,0.16,0.6055
1.0,-0.11666666666666668,-0.2006
2.0,0.3333333333333333,0.4819
4.0,0.2,0.8555
4.0,-0.2916666666666667,-0.5267
4.0,0.1,-0.296
1.0,0.0,0.0
1.0,0.0,0.0
1.0,-0.25,0.25
3.0,-0.15,-0.7579
3.0,0.0,0.5194
5.0,0.35,0.4215
2.0,-0.05583333333333333,0.8042
2.0,-0.27,-0.7845
2.0,-0.2630952380952381,-0.9646
3.0,0.0,0.0
2.0,-0.43333333333333335,-0.6597
1.0,-0.24999999999999997,-0.8946
1.0,0.0,0.0
5.0,-0.4749999999999999,0.7825
5.0,0.39999999999999997,0.8709
2.0,-0.3333333333333333,0.1779
2.0,-0.03333333333333333,-0.4767
2.0,0.05532407407407408,0.8594
3.0,-0.051388888888888894,0.34
3.0,0.10000000000000002,0.8561
5.0,-0.5625,-0.0516
3.0,0.0,0.0
2.0,-0.4749999999999999,0.8305
2.0,-0.9,-0.8058
2.0,0.43333333333333335,0.3182
2.0,0.32592592592592595,0.4801
2.0,-0.05248015873015873,-0.6247
2.0,-0.1358333333333333,-0.6249
2.0,0.2,0.9022
5.0,0.10555555555555557,0.9386
4.0,0.24814814814814815,0.5106
3.0,0.0,0.0
5.0,0.1764957264957265,0.8422
5.0,0.8,0.7783
1.0,0.125,0.0
5.0,0.12833333333333333,0.8935
3.0,0.0,0.0
1.0,-0.125,-0.25
4.0,0.0,-0.34
3.0,0.16666666666666666,0.2023
2.0,-0.0225,-0.296
2.0,0.016666666666666666,-0.4939
2.0,-0.08296296296296297,0.5593
4.0,0.1570126488095238,0.9887
2.0,0.0,0.5275
4.0,-0.06377551020408163,0.1347
1.0,-0.08,-0.6705
4.0,0.02976190476190475,-0.9161
5.0,0.2375,0.5106
2.0,-0.046875,0.0
3.0,-0.12777777777777777,0.0516
2.0,0.13639455782312923,0.7717
3.0,0.24527777777777776,0.9895
2.0,0.5,0.3597
5.0,0.1288510101010101,0.9153
3.0,-0.15555555555555556,0.0
1.0,0.04999999999999999,0.0516
2.0,-0.175,-0.7717
4.0,0.0,0.0
2.0,-0.07857142857142858,0.461
2.0,0.6,0.7717
1.0,0.07142857142857144,0.4118
2.0,-0.01190476190476191,0.0772
2.0,0.2875,0.2263
5.0,0.1642857142857143,-0.0011
1.0,0.037500000000000006,0.0258
3.0,0.025000000000000022,-0.2263
1.0,0.185,0.0
4.0,0.015364583333333329,-0.6989
3.0,0.35,0.8271
5.0,0.7,0.5859
5.0,-0.025,0.25
5.0,0.103125,0.6597
4.0,0.0,0.0
5.0,0.16,0.4019
2.0,-0.05,0.872
3.0,0.0,0.0
5.0,0.14615384615384613,0.678
1.0,-0.04166666666666666,0.2263
3.0,-0.16562500000000002,-0.351
2.0,-0.05500000000000001,-0.5574
1.0,0.0,-0.7138
1.0,0.24000000000000005,0.7783
4.0,0.15000000000000002,0.5267
5.0,0.5,0.0
5.0,0.2828936688311688,0.6369
2.0,0.05338624338624343,-0.5988
2.0,0.0,0.0
1.0,0.19126984126984126,0.2893
1.0,0.13333333333333333,-0.4753
2.0,0.05668402777777777,0.9214
5.0,0.2122448979591837,0.9186
1.0,0.0,-0.1695
5.0,0.03175213675213675,-0.526
2.0,-0.5166666666666666,0.4404
4.0,0.225,0.8088
5.0,0.12142857142857141,0.8809
2.0,0.0,0.0
5.0,0.23630952380952383,0.9616
3.0,0.30625,0.9729
2.0,-0.12142857142857143,-0.8886
4.0,0.21333333333333332,0.9439
5.0,0.3,0.3612
2.0,-0.3499999999999999,-0.5423
2.0,0.0,0.4939
3.0,0.3333333333333333,0.6808
4.0,0.3,0.4939
5.0,0.21235827664399093,0.9288
1.0,0.1982142857142857,-0.8516
2.0,0.17142857142857143,0.4308
5.0,0.0,0.0
3.0,0.04999999999999999,0.3612
2.0,0.22857142857142856,0.9131
2.0,0.28,0.8625
5.0,-0.06388888888888888,0.6997
2.0,0.3333333333333333,0.9209
3.0,0.11666666666666665,0.9038
2.0,0.07,-0.5605
2.0,0.11064814814814815,0.6907
2.0,0.0,0.3612
4.0,0.15935374149659864,0.6124
3.0,-0.004687500000000004,0.8519
2.0,-0.125,0.6908
4.0,0.65,0.5994
2.0,-0.15555555555555556,0.0
2.0,0.078125,0.0
2.0,0.06749999999999999,0.25
4.0,0.10178571428571427,0.1901
2.0,-0.10833333333333334,0.0
1.0,-0.15,-0.296
5.0,0.018792517006802723,0.8316
3.0,0.0,0.4767
2.0,-0.13214285714285715,0.3612
2.0,0.2,0.4215
2.0,-0.04675925925925926,-0.2111
4.0,-0.12916666666666668,-0.4404
2.0,0.19166666666666665,0.3612
3.0,-0.048214285714285716,-0.6652
4.0,0.2174107142857143,0.9826
3.0,-0.011111111111111112,0.8922
4.0,0.07261904761904762,0.2263
2.0,-0.05555555555555555,-0.3182
5.0,0.11212121212121211,-0.3814
5.0,0.0875,-0.9151
1.0,0.11481481481481481,-0.3182
2.0,0.08186813186813187,0.1779
2.0,-0.012727272727272731,0.7876
5.0,0.031398809523809516,0.6705
2.0,-0.125,-0.3818
3.0,-0.15000000000000002,0.0
5.0,0.22380952380952382,0.6486
2.0,0.3,0.6908
5.0,-0.014583333333333334,0.5859
2.0,0.47692307692307695,0.9388
5.0,0.21249999999999997,0.979
2.0,0.09999999999999999,-0.5451
2.0,-0.125,0.296
4.0,0.0,0.7579
5.0,0.0,0.4215
5.0,0.05386904761904766,0.8341
2.0,0.06571428571428571,0.8788
4.0,0.057499999999999996,-0.743
2.0,0.07644736842105264,0.8394
1.0,-0.16755050505050506,-0.7184
2.0,0.25069875776397516,0.9429
2.0,0.0,0.4215
2.0,-0.25,-0.886
2.0,0.0,0.0772
5.0,0.0,0.5256
4.0,0.0,0.0
1.0,0.12916666666666668,0.9092
2.0,0.028571428571428564,0.8214
3.0,0.30509259259259264,0.9145
3.0,0.22499999999999998,0.8589
2.0,-0.2878787878787879,-0.5709
1.0,0.14154040404040405,0.8676
2.0,0.0,-0.8402
1.0,0.7,0.4404
5.0,0.14351851851851852,0.9763
2.0,0.03125,-0.296
1.0,-0.5,0.4215
3.0,0.0,0.7964
2.0,0.24,0.7635
4.0,0.08015873015873017,0.8316
3.0,0.0,0.6808
1.0,-0.1875,0.577
5.0,0.0,-0.296
2.0,0.24836309523809522,0.079
2.0,-0.09375,0.9471
3.0,0.1975,0.9821
2.0,0.22499999999999998,0.624
3.0,0.05138888888888891,0.4684
2.0,-0.022222222222222227,0.25
4.0,0.0,-0.6705
2.0,0.2664021164021164,0.9536
5.0,-0.049999999999999996,0.4639
3.0,0.24082251082251085,0.9313
3.0,0.16742424242424242,0.0772
2.0,0.3,0.6124
2.0,0.0,0.6671
2.0,0.2,0.7096
2.0,0.3354166666666667,0.9617
3.0,0.21904761904761907,0.9232
5.0,0.25,0.6369
4.0,0.1990740740740741,0.6299
4.0,0.16742424242424245,0.6844
3.0,0.060937500000000006,0.0
1.0,0.0,0.2584
2.0,-0.25,-0.4019
1.0,0.5,0.0
2.0,-0.09047619047619049,0.4203
2.0,0.24075963718820864,0.9859
3.0,0.24458874458874458,0.9734
1.0,-0.017857142857142853,0.306
2.0,-0.02589285714285714,0.7351
2.0,0.18273809523809526,-0.4019
2.0,0.16230158730158728,0.9435
3.0,0.3583333333333334,0.9944
3.0,0.125,0.9661
2.0,0.3333333333333333,0.9702
2.0,0.5333333333333333,0.7964
4.0,0.0,-0.4588
5.0,0.5,0.9231
4.0,0.15,0.443
2.0,0.3,-0.4675
2.0,-0.046102292768959434,-0.8502
1.0,0.0,-0.6369
1.0,0.053125000000000006,0.695
4.0,0.2,0.6778
5.0,0.14722222222222223,0.8781
3.0,0.18852813852813854,0.7372
2.0,-0.04999999999999999,0.5574
5.0,0.19791666666666666,0.7963
1.0,0.0,-0.5423
5.0,0.0,0.3612
1.0,-0.125,0.0
3.0,0.35000000000000003,0.1754
1.0,0.0,0.0
5.0,0.4,0.7845
5.0,0.35,0.5106
5.0,0.0,0.0
5.0,0.2,0.0
4.0,0.07916666666666668,0.9305
5.0,0.125,0.0
2.0,0.05000000000000001,-0.2296
2.0,0.0,0.0
1.0,0.1,0.3438
4.0,0.5,0.2244
2.0,0.0,0.0258
3.0,0.21607142857142858,0.8614
3.0,0.15,0.6486
3.0,0.10297889610389607,0.9291
2.0,0.21666666666666665,0.7841
2.0,-0.125,-0.1027
3.0,-0.5,-0.1027
2.0,0.13333333333333333,-0.0
3.0,0.0801984126984127,0.9033
3.0,0.0,0.5499
5.0,0.0,0.4019
5.0,0.203125,0.4588
5.0,0.7,0.4175
1.0,0.0,0.2732
3.0,0.0,-0.34
2.0,0.06666666666666667,0.5994
1.0,-0.5,-0.4767
2.0,0.033333333333333326,0.1154
1.0,-0.29123376623376623,-0.4574
1.0,0.5619047619047618,0.6239
3.0,0.35,0.9432
2.0,0.550595238095238,0.602
3.0,1.0,0.8689
4.0,0.0,-0.036
4.0,0.23500000000000001,0.8316
4.0,0.1925925925925926,0.4215
3.0,0.2975,0.6605
2.0,-0.03809523809523807,-0.6369
2.0,0.11666666666666665,0.2263
4.0,0.9533333333333335,0.5563
2.0,0.33,-0.3024
4.0,0.3041666666666667,0.8402
5.0,0.3666666666666667,0.6486
5.0,0.2825,0.0772
4.0,0.0630952380952381,-0.296
2.0,0.6,0.3687
2.0,0.0,-0.0258
1.0,-0.25,0.0
3.0,-0.10000000000000002,0.9178
3.0,-0.08333333333333333,0.4939
3.0,0.04166666666666667,0.1406
5.0,0.8,0.8807
2.0,0.023593073593073596,-0.0516
3.0,0.1486111111111111,0.4195
5.0,0.5,0.6114
3.0,0.18333333333333335,0.8253
4.0,0.35416666666666663,0.6582
1.0,0.0,0.34
5.0,0.0,0.5574
2.0,0.45,0.6478
2.0,0.038888888888888896,0.3749
1.0,0.225,0.7495
1.0,0.0,-0.5975
1.0,0.7,0.7269
1.0,-0.15555555555555556,-0.6124
2.0,0.19,0.5256
3.0,0.43,0.9
1.0,0.125,0.0237
1.0,0.021471088435374146,-0.2481
2.0,0.1708888888888889,0.2003
1.0,0.0,-0.4145
1.0,0.0,0.0
3.0,0.0,-0.4767
5.0,0.1324045138888889,0.9199
2.0,0.071875,0.4199
5.0,0.17857142857142855,0.5707
2.0,0.0,0.0
2.0,0.1748299319727891,0.8952
1.0,0.5,0.6372
2.0,-0.0375,0.1513
4.0,0.1693181818181818,0.3618
5.0,0.5916666666666667,0.8717
2.0,0.5,0.4201
5.0,0.40625,0.7717
4.0,0.0,0.0
5.0,0.4166666666666667,0.875
3.0,-0.125,0.0
3.0,0.0,-0.2057
5.0,0.0,0.0
1.0,0.0,0.0
3.0,-0.16666666666666666,-0.3412
3.0,0.0,-0.7783
1.0,0.0,0.6705
1.0,0.0,0.3612
3.0,0.20625,0.0
3.0,-0.1875,-0.2156
3.0,1.0,0.0
2.0,0.1,0.7777
1.0,-0.11666666666666667,-0.5093
1.0,0.1,-0.296
1.0,0.0,0.0
1.0,-0.625,-0.25
3.0,-0.3,0.0
1.0,0.2,0.5267
5.0,0.0,0.3612
4.0,0.125,0.8687
3.0,0.15,0.5106
2.0,0.05500000000000001,0.9136
2.0,0.20357142857142857,0.9481
1.0,0.16428571428571428,0.398
1.0,0.0,0.4215
3.0,0.16666666666666666,0.3612
3.0,0.05,0.2617
1.0,-0.029365079365079365,-0.3597
2.0,0.3197916666666667,0.7147
4.0,0.17857142857142858,0.2617
2.0,0.09999999999999999,0.4576
5.0,0.29204545454545455,0.969
2.0,0.1627551020408163,0.7741
2.0,0.0,0.0
3.0,-0.025,0.7096
4.0,0.12916666666666668,0.7713
4.0,0.25727272727272726,0.9757
2.0,0.3166666666666667,0.1531
1.0,0.5,-0.0649
3.0,0.0,0.3612
5.0,0.09999999999999999,0.7892
3.0,0.4,-0.5994
2.0,0.05,-0.5558
2.0,0.12504995004995004,0.9442
2.0,-0.25,0.1901
2.0,0.06,-0.0127
3.0,0.0,0.3716
2.0,0.1975,0.5284
3.0,0.0913888888888889,0.7684
5.0,0.0,0.1772
2.0,0.15,0.3612
4.0,0.36,0.9442
2.0,0.25625,-0.5318
1.0,0.0,0.0
1.0,0.0,0.0
3.0,0.2895833333333333,0.8748
4.0,0.5739062500000001,0.9334
3.0,0.15625,0.0
2.0,0.5282738095238095,0.9707
3.0,0.321875,0.8981
1.0,0.5,0.0
1.0,0.10416666666666667,0.4222
3.0,0.45,0.6808
2.0,0.10357142857142858,0.8519
1.0,0.021666666666666674,0.9212
1.0,-0.13999999999999999,-0.2023
2.0,0.20833333333333334,0.9537
4.0,0.1,0.3384
1.0,0.0,0.5411
3.0,0.0,0.296
2.0,-0.2749999999999999,-0.8294
1.0,-0.13625,-0.9669
1.0,0.0,-0.6486
2.0,0.21428571428571427,0.2732
2.0,-0.3333333333333333,-0.4272
1.0,0.11666666666666665,-0.9252
5.0,0.25,0.5285
1.0,-0.7142857142857143,-0.802
3.0,0.35892857142857143,0.8393
2.0,0.0,-0.4019
2.0,0.0,0.0
1.0,0.1875,0.3802
2.0,-0.07476190476190478,0.3949
5.0,0.32499999999999996,0.6549
2.0,-0.22750000000000004,0.2433
4.0,0.03125,0.3612
4.0,0.024999999999999994,0.0
5.0,0.2857142857142857,0.296
3.0,0.2,0.5984
4.0,0.18333333333333335,0.7685
4.0,0.30999999999999994,0.6834
2.0,0.04999999999999999,-0.1531
2.0,0.002747252747252756,-0.6714
5.0,0.0,0.0
5.0,0.0,0.0
1.0,0.0,0.0
1.0,0.0,0.0
3.0,0.09970238095238093,0.8805
2.0,-0.0625,-0.4003
2.0,0.0,0.0
1.0,-0.4166666666666667,-0.4019
4.0,0.14,0.5984
2.0,-0.24375000000000002,0.0
4.0,-0.19583333333333333,0.0754
4.0,0.3576719576719577,0.5213
4.0,0.13827160493827162,0.9693
4.0,0.0,0.4939
1.0,0.0,-0.1139
2.0,-0.0763888888888889,0.0535
3.0,0.0,-0.25
3.0,0.0,0.0
2.0,-0.033333333333333326,-0.2755
3.0,-0.05,0.0772
3.0,-0.0625,0.8625
3.0,0.28035714285714286,0.9118
3.0,0.0,-0.1695
3.0,-0.11875,-0.296
4.0,0.15625,0.2481
2.0,0.008712121212121211,0.34
